"Booking_ID","number.of.adults","number.of.children","number.of.weekend.nights","number.of.week.nights","type.of.meal","car.parking.space","room.type","lead.time","market.segment.type","repeated","P.C","P.not.C","average.price","special.requests","date.of.reservation","booking.status"
"BID22910","2","0","0","3","Not Selected","1","Room_Type 1","6","Online","0","0","0","130","1","3/23/2018","Not_Canceled"
"BID05929","1","0","1","2","Meal Plan 1","0","Room_Type 1","111","Offline","0","0","0","120","1","43383","Not_Canceled"
"BID21290","2","0","0","2","Meal Plan 1","0","Room_Type 4","5","Online","0","0","0","146","1","43287","Not_Canceled"
"BID29860","2","0","2","0","Meal Plan 1","0","Room_Type 1","35","Online","0","0","0","100.1","1","3/13/2018","Not_Canceled"
"BID16138","2","0","1","2","Meal Plan 1","0","Room_Type 1","418","Offline","0","0","0","75","0","9/26/2018","Canceled"
"BID26793","2","0","1","3","Meal Plan 1","0","Room_Type 4","12","Offline","0","0","0","92","1","12/26/2018","Not_Canceled"
"BID03574","2","0","0","3","Meal Plan 2","0","Room_Type 1","34","Online","0","0","0","224.67","0","9/23/2017","Canceled"
"BID22105","1","0","0","3","Meal Plan 1","0","Room_Type 1","113","Corporate","0","0","0","100","0","5/31/2018","Canceled"
"BID16485","1","0","1","2","Meal Plan 1","0","Room_Type 1","118","Offline","0","0","0","110","0","43257","Not_Canceled"
"BID06639","2","1","1","4","Meal Plan 1","0","Room_Type 1","73","Online","0","0","0","135","1","43444","Canceled"
"BID34989","2","0","2","3","Meal Plan 1","0","Room_Type 1","63","Online","0","0","0","110.7","1","6/26/2018","Not_Canceled"
"BID20706","2","0","1","3","Meal Plan 1","0","Room_Type 4","281","Online","0","0","0","108.8","0","43169","Canceled"
"BID17012","2","0","2","4","Meal Plan 1","0","Room_Type 4","82","Online","0","0","0","123","2","10/21/2018","Canceled"
"BID00806","2","0","1","0","Meal Plan 1","0","Room_Type 1","81","Online","0","0","0","76.5","2","42898","Not_Canceled"
"BID20650","1","0","0","3","Meal Plan 1","0","Room_Type 1","276","Offline","0","0","0","95.67","0","9/22/2018","Not_Canceled"
"BID26528","2","0","0","2","Meal Plan 2","0","Room_Type 1","257","Offline","0","0","0","101.5","0","42742","Canceled"
"BID31532","2","0","1","2","Meal Plan 1","0","Room_Type 1","81","Offline","0","0","0","65","0","3/25/2018","Not_Canceled"
"BID27610","2","0","0","2","Not Selected","0","Room_Type 1","68","Online","0","0","0","79.2","0","12/22/2018","Canceled"
"BID13290","2","0","2","2","Meal Plan 1","0","Room_Type 2","119","Online","0","0","0","83.83","1","6/26/2018","Not_Canceled"
"BID00601","2","0","0","2","Not Selected","0","Room_Type 1","6","Online","0","0","0","79","0","2/26/2018","Canceled"
"BID33248","1","0","0","2","Meal Plan 1","0","Room_Type 1","46","Online","0","0","0","82.9","1","43376","Not_Canceled"
"BID13369","2","0","0","2","Not Selected","0","Room_Type 1","131","Online","0","0","0","76.23","2","43228","Not_Canceled"
"BID23874","2","0","1","0","Meal Plan 1","0","Room_Type 1","0","Corporate","1","0","1","77","2","43446","Not_Canceled"
"BID03336","2","0","0","2","Meal Plan 2","0","Room_Type 1","39","Offline","0","0","0","109","0","8/14/2017","Not_Canceled"
"BID02395","2","0","1","1","Not Selected","0","Room_Type 1","33","Online","0","0","0","104.49","0","43348","Canceled"
"BID19254","1","0","0","2","Meal Plan 2","0","Room_Type 1","377","Offline","0","0","0","90","0","10/14/2018","Canceled"
"BID08895","1","0","0","3","Meal Plan 1","0","Room_Type 1","89","Online","0","0","0","63.75","1","11/17/2017","Not_Canceled"
"BID25231","2","0","2","2","Meal Plan 1","0","Room_Type 4","3","Online","0","0","0","166","1","43228","Not_Canceled"
"BID08042","2","0","2","5","Not Selected","0","Room_Type 1","0","Online","0","0","0","99.14","0","8/29/2017","Not_Canceled"
"BID12159","1","0","0","3","Meal Plan 1","0","Room_Type 1","221","Online","0","0","0","115.5","2","9/29/2018","Canceled"
"BID20845","1","0","0","1","Meal Plan 1","0","Room_Type 1","22","Online","0","0","0","114","0","9/18/2017","Not_Canceled"
"BID14146","2","0","0","1","Meal Plan 1","0","Room_Type 1","1","Online","0","0","0","89","0","43252","Not_Canceled"
"BID31900","2","0","1","2","Meal Plan 1","0","Room_Type 1","127","Offline","0","0","0","81.25","0","7/29/2018","Not_Canceled"
"BID23516","2","1","2","1","Meal Plan 1","0","Room_Type 4","108","Online","0","0","0","116","2","3/19/2018","Canceled"
"BID19623","2","0","0","1","Meal Plan 1","0","Room_Type 1","8","Online","0","0","0","151","1","43138","Canceled"
"BID00891","1","0","1","0","Meal Plan 1","0","Room_Type 1","263","Offline","0","0","0","59.5","0","9/21/2017","Not_Canceled"
"BID04344","1","0","0","3","Meal Plan 1","0","Room_Type 1","133","Online","0","0","0","121.5","1","43349","Not_Canceled"
"BID18168","2","0","0","2","Meal Plan 2","0","Room_Type 1","28","Offline","0","0","0","97","0","43313","Not_Canceled"
"BID28266","2","0","0","1","Meal Plan 1","0","Room_Type 1","18","Online","0","0","0","104","0","12/23/2018","Not_Canceled"
"BID22792","2","0","0","2","Meal Plan 1","1","Room_Type 4","40","Online","0","0","0","165.6","2","9/28/2018","Not_Canceled"
"BID28277","1","0","0","2","Meal Plan 1","0","Room_Type 1","298","Offline","0","0","0","76","0","43378","Not_Canceled"
"BID10490","2","0","2","0","Meal Plan 2","0","Room_Type 4","25","Online","0","0","0","152","0","12/25/2018","Canceled"
"BID05444","3","0","2","5","Meal Plan 1","0","Room_Type 4","123","Online","0","0","0","139.24","0","10/21/2018","Not_Canceled"
"BID25492","3","0","0","4","Meal Plan 1","0","Room_Type 4","109","Online","0","0","0","152.1","0","8/24/2018","Canceled"
"BID20708","1","0","0","1","Meal Plan 1","0","Room_Type 1","1","Online","0","0","0","95","0","43346","Not_Canceled"
"BID34472","2","0","2","4","Not Selected","0","Room_Type 1","4","Online","0","0","0","81","0","43253","Canceled"
"BID20875","2","1","1","2","Meal Plan 1","0","Room_Type 1","13","Online","0","0","0","125","2","11/14/2018","Not_Canceled"
"BID36027","2","0","0","3","Meal Plan 1","0","Room_Type 1","177","Online","0","0","0","99.3","1","7/19/2018","Not_Canceled"
"BID31766","2","0","1","0","Meal Plan 1","0","Room_Type 1","0","Online","0","0","0","75","0","11/30/2017","Not_Canceled"
"BID12318","2","0","0","2","Meal Plan 1","1","Room_Type 1","201","Online","0","0","0","127","1","5/24/2018","Canceled"
"BID16864","2","0","0","1","Meal Plan 1","0","Room_Type 1","31","Online","0","0","0","78.3","0","1/16/2018","Canceled"
"BID28229","2","0","0","3","Meal Plan 1","0","Room_Type 4","60","Online","0","0","0","126","3","43324","Not_Canceled"
"BID17381","2","0","1","0","Not Selected","0","Room_Type 1","104","Online","0","0","0","108","1","43353","Canceled"
"BID14199","2","0","0","1","Meal Plan 1","0","Room_Type 4","10","Complementary","0","0","0","0","2","8/21/2017","Not_Canceled"
"BID24195","3","0","0","1","Meal Plan 1","0","Room_Type 1","6","Online","0","0","0","137","2","43224","Not_Canceled"
"BID00962","2","0","2","1","Not Selected","0","Room_Type 1","55","Online","0","0","0","91.51","1","43382","Not_Canceled"
"BID07376","2","2","2","3","Meal Plan 2","0","Room_Type 6","48","Offline","0","0","0","186.52","0","10/25/2017","Not_Canceled"
"BID19777","2","0","0","3","Meal Plan 1","0","Room_Type 1","304","Offline","0","0","0","89","0","43170","Canceled"
"BID24099","1","0","1","3","Meal Plan 1","0","Room_Type 1","7","Online","0","0","0","66.22","1","2/15/2018","Canceled"
"BID21635","2","0","2","2","Meal Plan 1","0","Room_Type 4","47","Online","0","0","0","119.52","0","9/18/2018","Not_Canceled"
"BID07109","2","0","2","0","Meal Plan 1","0","Room_Type 1","19","Offline","0","0","0","85","0","43141","Not_Canceled"
"BID09254","2","0","1","2","Meal Plan 1","0","Room_Type 1","193","Offline","0","0","0","120","0","6/20/2018","Canceled"
"BID33836","2","0","1","3","Meal Plan 1","0","Room_Type 1","98","Online","0","0","0","69.3","1","11/14/2018","Not_Canceled"
"BID15202","1","0","0","1","Meal Plan 1","0","Room_Type 1","3","Corporate","1","0","2","65","0","43020","Not_Canceled"
"BID32805","1","0","2","1","Meal Plan 1","0","Room_Type 1","1","Corporate","1","3","40","65","2","7/31/2018","Not_Canceled"
"BID20245","2","0","0","3","Meal Plan 1","0","Room_Type 1","259","Offline","0","0","0","90","0","43225","Canceled"
"BID27868","3","0","1","1","Meal Plan 1","0","Room_Type 4","108","Online","0","0","0","150.3","3","8/27/2018","Not_Canceled"
"BID15934","1","0","0","3","Meal Plan 1","0","Room_Type 1","151","Offline","0","0","0","70","0","1/19/2018","Not_Canceled"
"BID16766","2","0","1","3","Meal Plan 1","0","Room_Type 1","85","Offline","0","0","0","85","1","43261","Not_Canceled"
"BID02818","2","0","0","4","Not Selected","0","Room_Type 1","134","Online","0","0","0","89.25","0","7/13/2018","Not_Canceled"
"BID02349","2","0","2","1","Meal Plan 1","0","Room_Type 1","221","Offline","0","0","0","65","0","10/17/2017","Not_Canceled"
"BID06985","2","0","2","5","Not Selected","0","Room_Type 1","102","Online","0","0","0","46.66","0","7/29/2017","Not_Canceled"
"BID01432","3","0","2","2","Meal Plan 1","0","Room_Type 1","75","Online","0","0","0","115.85","2","5/22/2018","Not_Canceled"
"BID06691","2","0","0","3","Meal Plan 1","0","Room_Type 1","36","Offline","0","0","0","85","0","10/25/2018","Not_Canceled"
"BID29948","2","0","0","2","Meal Plan 1","0","Room_Type 1","0","Online","0","0","0","80.3","1","43252","Not_Canceled"
"BID23378","1","0","1","3","Meal Plan 1","0","Room_Type 4","83","Online","0","0","0","132.3","0","43261","Canceled"
"BID11104","2","0","1","2","Meal Plan 1","0","Room_Type 1","198","Offline","0","0","0","90","0","43352","Canceled"
"BID19280","2","0","0","2","Meal Plan 1","0","Room_Type 4","111","Online","0","0","0","127.8","0","43412","Not_Canceled"
"BID24090","2","0","2","1","Meal Plan 1","0","Room_Type 1","34","Online","0","0","0","99.3","0","4/17/2018","Canceled"
"BID04868","2","0","1","1","Meal Plan 1","0","Room_Type 1","159","Offline","0","0","0","70","1","43347","Not_Canceled"
"BID07909","2","2","0","2","Meal Plan 1","0","Room_Type 6","145","Online","0","0","0","190.8","2","8/17/2018","Not_Canceled"
"BID34501","1","0","2","3","Meal Plan 2","0","Room_Type 4","79","Online","0","0","0","183.6","1","9/15/2018","Canceled"
"BID16665","2","0","1","2","Meal Plan 2","0","Room_Type 1","161","Offline","0","0","0","130","0","3/25/2018","Canceled"
"BID18509","2","1","2","1","Meal Plan 1","0","Room_Type 1","50","Online","0","0","0","114.09","0","43231","Canceled"
"BID12282","2","0","1","1","Meal Plan 1","0","Room_Type 1","3","Corporate","0","0","0","100","0","8/22/2018","Not_Canceled"
"BID12921","1","0","0","1","Meal Plan 1","0","Room_Type 1","99","Corporate","0","0","0","81","0","2/19/2018","Not_Canceled"
"BID11372","2","0","0","2","Meal Plan 1","0","Room_Type 1","122","Offline","0","0","0","85","0","4/15/2018","Not_Canceled"
"BID08906","2","0","4","11","Meal Plan 1","0","Room_Type 4","4","Online","0","0","0","110.53","1","2/25/2018","Canceled"
"BID30514","2","0","0","1","Meal Plan 1","0","Room_Type 1","26","Offline","0","0","0","120","0","43318","Not_Canceled"
"BID32432","2","0","0","3","Meal Plan 1","0","Room_Type 1","243","Online","0","0","0","65.29","0","42744","Canceled"
"BID33992","1","0","0","2","Meal Plan 2","0","Room_Type 1","56","Offline","0","0","0","58","0","9/17/2017","Not_Canceled"
"BID06716","2","0","2","1","Meal Plan 1","0","Room_Type 1","33","Online","0","0","0","71.84","0","43160","Not_Canceled"
"BID01896","2","0","1","2","Meal Plan 1","0","Room_Type 1","58","Online","0","0","0","79.2","1","11/13/2017","Not_Canceled"
"BID17334","2","0","1","2","Meal Plan 1","0","Room_Type 1","57","Offline","0","0","0","90.67","1","43379","Not_Canceled"
"BID10045","2","1","2","3","Meal Plan 1","0","Room_Type 1","207","Online","0","0","0","80.01","3","10/20/2018","Not_Canceled"
"BID32094","2","0","1","2","Meal Plan 1","0","Room_Type 4","10","Online","0","0","0","106","0","2/26/2018","Canceled"
"BID14664","2","2","0","4","Meal Plan 1","0","Room_Type 4","4","Online","0","0","0","176","2","7/27/2018","Not_Canceled"
"BID27165","2","0","2","3","Meal Plan 1","0","Room_Type 1","8","Online","0","0","0","59.16","0","43313","Not_Canceled"
"BID24087","2","0","2","5","Meal Plan 1","0","Room_Type 4","108","Online","0","0","0","121.37","0","7/16/2018","Canceled"
"BID34901","2","0","1","3","Meal Plan 1","0","Room_Type 1","37","Online","0","0","0","145.8","2","9/21/2017","Not_Canceled"
"BID30484","2","0","0","1","Meal Plan 2","0","Room_Type 1","83","Offline","0","0","0","112.2","0","9/30/2017","Not_Canceled"
"BID08830","2","0","1","2","Meal Plan 1","0","Room_Type 1","305","Offline","0","0","0","89","0","43201","Canceled"
"BID13421","2","0","1","0","Meal Plan 1","0","Room_Type 4","0","Online","0","0","0","83.16","1","12/26/2018","Not_Canceled"
"BID32577","2","0","2","5","Meal Plan 1","0","Room_Type 1","3","Corporate","0","0","0","136","0","8/17/2017","Canceled"
"BID35438","2","0","1","0","Meal Plan 1","0","Room_Type 1","71","Online","0","0","0","75.54","1","10/30/2018","Not_Canceled"
"BID32190","2","0","0","2","Meal Plan 1","0","Room_Type 1","18","Online","0","0","0","121","0","43318","Canceled"
"BID08551","2","0","0","4","Meal Plan 1","0","Room_Type 1","156","Online","0","0","0","85","1","11/16/2018","Canceled"
"BID25919","2","0","1","0","Meal Plan 1","0","Room_Type 1","3","Complementary","0","0","0","0","0","43136","Not_Canceled"
"BID34531","2","0","2","2","Meal Plan 1","0","Room_Type 4","95","Online","0","0","0","132.6","0","5/20/2018","Not_Canceled"
"BID11898","2","0","0","1","Not Selected","1","Room_Type 1","121","Online","0","0","0","103.5","1","5/17/2018","Not_Canceled"
"BID22938","1","0","1","0","Meal Plan 1","0","Room_Type 1","3","Complementary","0","0","0","0","1","42774","Not_Canceled"
"BID31420","2","0","0","2","Meal Plan 2","0","Room_Type 1","265","Offline","0","0","0","109","0","6/24/2018","Canceled"
"BID00014","1","0","2","0","Meal Plan 1","0","Room_Type 1","95","Online","0","0","0","90","2","11/20/2018","Canceled"
"BID11776","2","0","1","4","Not Selected","0","Room_Type 1","90","Online","0","0","0","88.74","0","12/26/2018","Canceled"
"BID23598","3","0","1","2","Meal Plan 1","0","Room_Type 4","12","Online","0","0","0","163.67","1","43104","Not_Canceled"
"BID09705","1","0","0","1","Meal Plan 1","0","Room_Type 5","0","Online","0","0","0","0","1","8/26/2017","Not_Canceled"
"BID09652","2","0","0","3","Meal Plan 1","0","Room_Type 1","12","Corporate","0","0","0","65","0","42863","Not_Canceled"
"BID01564","2","0","0","4","Not Selected","0","Room_Type 1","12","Online","0","0","0","77.78","2","11/22/2018","Not_Canceled"
"BID19770","2","0","1","3","Not Selected","0","Room_Type 1","23","Online","0","0","0","119","1","9/26/2018","Canceled"
"BID14086","1","0","0","2","Meal Plan 1","0","Room_Type 1","8","Offline","0","0","0","72","0","2/23/2018","Not_Canceled"
"BID35112","2","0","0","4","Not Selected","0","Room_Type 1","12","Online","0","0","0","81","0","2/23/2018","Not_Canceled"
"BID32406","1","0","2","4","Meal Plan 1","0","Room_Type 1","245","Offline","0","0","0","110","0","43258","Canceled"
"BID20207","2","0","0","3","Meal Plan 1","0","Room_Type 1","86","Online","0","0","0","81.86","1","12/30/2017","Not_Canceled"
"BID06291","2","2","1","2","Meal Plan 1","1","Room_Type 6","20","Online","0","0","0","199.33","2","12/28/2017","Not_Canceled"
"BID01857","1","0","2","4","Meal Plan 1","0","Room_Type 1","69","Online","0","0","0","120","0","43440","Canceled"
"BID36140","2","0","1","2","Meal Plan 1","0","Room_Type 1","305","Offline","0","0","0","89","0","43201","Canceled"
"BID03558","1","0","0","3","Meal Plan 1","0","Room_Type 1","6","Offline","0","0","0","62.8","0","43133","Not_Canceled"
"BID34220","3","0","0","4","Meal Plan 1","0","Room_Type 4","19","Online","0","0","0","91.47","2","9/30/2017","Not_Canceled"
"BID21959","2","0","2","1","Meal Plan 1","0","Room_Type 1","3","Offline","0","0","0","80","0","12/19/2017","Not_Canceled"
"BID08787","2","0","0","4","Meal Plan 1","0","Room_Type 1","110","Offline","0","0","0","70","1","42990","Not_Canceled"
"BID03234","2","0","0","3","Meal Plan 1","0","Room_Type 1","103","Offline","0","0","0","80","0","43195","Not_Canceled"
"BID16942","2","0","1","2","Meal Plan 1","0","Room_Type 4","16","Online","0","0","0","106","1","2/26/2018","Canceled"
"BID20401","2","0","0","2","Meal Plan 1","0","Room_Type 5","7","Offline","0","0","0","176","0","9/30/2018","Not_Canceled"
"BID03229","2","0","1","2","Not Selected","0","Room_Type 1","185","Online","0","0","0","79.2","0","12/16/2018","Canceled"
"BID06139","2","0","2","2","Meal Plan 1","0","Room_Type 4","92","Online","0","0","0","149.4","0","43352","Canceled"
"BID02142","2","0","0","2","Meal Plan 2","0","Room_Type 1","74","Offline","0","0","0","109","0","9/18/2017","Not_Canceled"
"BID00576","2","0","2","1","Meal Plan 1","0","Room_Type 4","20","Online","0","0","0","117.55","1","7/30/2018","Not_Canceled"
"BID04869","2","0","1","1","Meal Plan 2","0","Room_Type 4","9","Offline","0","0","0","86.8","0","2/22/2018","Not_Canceled"
"BID35164","2","0","0","4","Meal Plan 1","0","Room_Type 1","77","Online","0","0","0","116.94","0","9/22/2017","Canceled"
"BID22902","2","0","2","1","Meal Plan 2","0","Room_Type 1","23","Offline","0","0","0","109","0","43132","Not_Canceled"
"BID30305","1","0","2","1","Meal Plan 1","0","Room_Type 1","2","Corporate","1","3","41","65","0","43289","Not_Canceled"
"BID19085","3","0","0","2","Meal Plan 1","0","Room_Type 4","109","Online","0","0","0","150.3","0","8/19/2018","Canceled"
"BID06973","2","0","0","2","Meal Plan 2","0","Room_Type 1","273","Online","0","0","0","109","0","7/17/2017","Canceled"
"BID24581","2","0","1","2","Not Selected","0","Room_Type 1","244","Online","0","0","0","80.7","0","12/30/2018","Canceled"
"BID17791","2","0","0","3","Meal Plan 1","1","Room_Type 4","18","Online","0","0","0","139","2","43170","Not_Canceled"
"BID00712","2","0","1","3","Meal Plan 1","0","Room_Type 1","210","Offline","0","0","0","72.75","0","42957","Not_Canceled"
"BID05127","3","0","0","2","Meal Plan 1","0","Room_Type 4","44","Online","0","0","0","150.3","0","43107","Canceled"
"BID04454","2","0","1","2","Meal Plan 1","0","Room_Type 1","305","Online","0","0","0","89","0","43201","Canceled"
